TAX,LOT SQFT,GROSS AREA,LIVING AREA,FLOORS,ROOMS,BEDROOMS,FULL BATH,HALF BATH,FIREPLACE,Old,Recent,Value of House
0.579203666571183,0.2303312766464529,0.3905629869175364,0.4824290132133821,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666667,0.5,0.3333333333333333,False,False,659.6
0.20949107228110378,0.1323517728993989,0.37233573423489635,0.26314309811639025,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,351.8
0.2444380788694739,0.08481847310859836,0.3349992650301338,0.35985380938993533,0.6666666666666666,0.30000000000000004,0.5,0.0,0.5,0.0,False,False,380.9
0.1971736847130717,0.12387786987262664,0.2817874467146847,0.35591790834973297,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,341.5
0.1452305929533085,0.08375923523025183,0.22313685138909306,0.10795614281698063,0.0,0.09999999999999998,0.33333333333333337,0.0,0.0,0.0,False,False,298.3
0.1455170438269837,0.13973995710086592,0.19065118330148467,0.22603317402305312,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.0,False,False,298.5
0.24558388236417453,0.1128882768847814,0.29031309716301634,0.34411020522912567,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.0,False,False,381.8
0.30258760622553227,0.15231840690623097,0.3832132882551816,0.315996626370537,0.0,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,429.3
0.3515707056239855,0.09964780340544979,0.329266500073497,0.35423109361821764,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.5,0.0,False,True,470.1
0.30144180273083165,0.07321981834070387,0.3680729090107306,0.39077874613438296,0.6666666666666666,0.30000000000000004,0.5,0.0,0.5,0.3333333333333333,False,True,428.3
0.3363888093192018,0.19050393242062336,0.67543730707041,0.514759628900759,0.0,0.20000000000000007,0.16666666666666666,0.3333333333333333,0.0,0.0,False,False,457.4
0.1883891912537,0.1552577920186426,0.18036160517418787,0.20522912566769752,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,334.2
0.3155733791654731,0.2411090220586288,0.2450389534029105,0.2850716896260894,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,440.1
0.14503962570419174,0.12612875036411303,0.20446861678671174,0.3137475400618499,0.0,0.30000000000000004,0.33333333333333337,0.0,0.5,0.0,False,False,298.1
0.3577771412202807,0.17538331170722665,0.3526385418197854,0.4529097554118639,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5,0.6666666666666666,False,True,475.2
0.1681466628473217,0.14908773137727405,0.25679847126267824,0.15912285633961204,0.0,0.20000000000000007,0.16666666666666666,0.0,0.5,0.0,False,False,317.4
0.32693593048792136,0.09909170351931787,0.4587681905041893,0.46021928591509703,0.6666666666666666,0.4,0.5,0.0,0.5,0.0,False,False,449.6
0.20338012030936695,0.07316685644678653,0.24739085697486402,0.17205510261456286,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.3333333333333333,False,True,346.7
0.4147808650816385,0.14267934221327755,0.6248713802734087,0.6342423390497611,0.6666666666666666,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,False,True,522.7
0.27928960183328555,0.15075603103566984,0.27678965162428343,0.29013213382063535,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,409.9
0.13291320538527643,0.05772846436988587,0.2497427605468176,0.20522912566769752,0.33333333333333337,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,288.0
0.22610522295426336,0.09435161401371714,0.34440687931794794,0.23474838346921562,0.0,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,365.6
0.13186288551513417,0.14598946058311046,0.22387182125532856,0.11920157436041612,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,287.2
0.3131862885515134,0.25323729576569654,0.3513155960605615,0.2766376159685128,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,438.1
0.14207963334288168,0.07899266477769246,0.2309275319711892,0.13494517852122578,0.0,0.20000000000000007,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,295.7
0.13119450014322545,0.1021634933665228,0.1683080993679259,0.10120888389091931,0.0,0.09999999999999998,0.0,0.0,0.0,0.3333333333333333,False,False,286.6
0.12517903179604697,0.07316685644678653,0.16654417168896074,0.09446162496485805,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.0,False,False,281.6
0.4509691587892676,0.12612875036411303,0.5499044539173893,0.5529940961484396,0.6666666666666666,0.4,0.5,0.3333333333333333,1.0,0.3333333333333333,False,False,552.8
0.20949107228110378,0.14201731853931096,0.28884315743054534,0.14984537531627778,0.0,0.20000000000000007,0.5,0.0,0.0,0.3333333333333333,False,False,351.8
0.41439893058340493,0.17885231575881155,0.5055122739967661,0.48046106269328087,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,False,False,522.4
0.25522772844457176,0.11850223764001802,0.2562104953696899,0.2594883328647737,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,389.9
0.11954549794710209,0.079893016974287,0.18800529178303688,0.23278043294911444,0.0,0.09999999999999998,0.33333333333333337,0.0,0.5,0.0,True,False,276.9
0.16795569559820492,0.11445065275534252,0.20564456857268854,0.2251897666572955,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,317.2
0.2307839205576244,0.09175648121176813,0.3017786270762899,0.20635366882204104,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.3333333333333333,False,True,369.5
0.32712689773703807,0.2452930116780976,0.27076289872115245,0.23924655608658985,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,449.7
0.03437410484101977,0.031750655403437224,0.24327502572394533,0.19370255833567612,0.33333333333333337,0.09999999999999998,0.33333333333333337,0.0,0.0,0.0,False,False,206.0
0.11123842261052233,0.07856896962635385,0.22813464647949433,0.13325836378971045,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.0,False,False,270.0
0.0786785066361119,0.07716547943754468,0.18330148463912982,0.18892324992971604,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.0,0.0,False,False,242.9
0.5911391196409815,0.33400418398961945,0.7636336910186682,0.813606972167557,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,False,False,669.5
0.33600687482096814,0.13828350501813946,0.2309275319711892,0.17936463311779588,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,False,True,457.1
0.25981094242337444,0.12697614066679025,0.24886079670733502,0.26426764127073377,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,True,393.7
0.19220853623603554,0.14201731853931096,0.2390122004997795,0.18273826258082654,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.0,0.5,0.0,False,False,337.4
0.15964862026162516,0.12906813547652465,0.19506100249889757,0.32330615687377,0.0,0.4,0.5,0.0,0.5,0.0,False,False,310.3
0.3242623890002865,0.14432116092471467,0.4220196971924151,0.43744728703964014,0.6666666666666666,0.30000000000000004,0.5,0.0,0.5,0.3333333333333333,False,False,447.3
0.30669340208154294,0.23867277493843178,0.2978097897986183,0.33398931684003375,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.0,False,False,432.7
0.1875298386326745,0.16537351375685194,0.2497427605468176,0.14984537531627778,0.0,0.30000000000000004,0.5,0.0,0.5,0.0,False,False,333.5
0.2830134631910627,0.1254402457431878,0.2709098926943995,0.305875737981445,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,413.0
0.33457462045259234,0.09191536689352012,0.30912832573864474,0.3815012651110486,0.6666666666666666,0.4,0.5,0.0,0.5,0.3333333333333333,False,False,455.9
0.2684999522581877,0.14021661414612188,0.3100102895781273,0.2859150969918471,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.0,0.5,0.0,True,False,400.9
0.2086317196600783,0.09011466250033101,0.20388064089372337,0.22547090244588136,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,351.1
0.0989210350424902,0.051399518046765354,0.24151109804498017,0.1771155468091088,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.0,False,False,259.7
0.21044590852668768,0.09964780340544979,0.2626782301925621,0.2833848748945741,0.6666666666666666,0.4,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,352.6
0.5053948247875489,0.30956226994677327,0.3648390415992944,0.34917064942367165,0.6666666666666666,0.4,0.5,0.0,0.5,0.0,False,False,598.1
0.35596295235367137,0.09964780340544979,0.23239747170366015,0.29687939274669667,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.0,True,False,473.7
0.49221808459849137,0.2066837910123666,0.35499044539173896,0.3935901040202418,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,1.0,0.3333333333333333,False,False,587.2
0.2751838059772749,0.15356301141328815,0.2494487726003234,0.24543154343547935,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,True,False,406.5
0.5124606130048697,0.22633265365569474,0.5491694840511538,0.4694967669384313,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,True,604.0
0.1777905089277189,0.0752853322034796,0.2581214170219021,0.16671352263143097,0.0,0.20000000000000007,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,False,True,325.4
0.1932588561061778,0.056219050393242063,0.25091871233279434,0.2698903570424515,0.6666666666666666,0.30000000000000004,0.5,0.0,0.5,0.3333333333333333,False,False,338.3
0.3091759763200611,0.07364351349204248,0.38262531236219316,0.40849030081529375,0.6666666666666666,0.8000000000000002,0.5,0.0,0.5,0.3333333333333333,False,False,434.8
0.18485629714503962,0.09416624738500651,0.19594296633838015,0.22603317402305312,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.0,False,False,331.3
0.3689487252936121,0.19164261313984587,0.297368807878877,0.276075344391341,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,484.5
0.36675260192876924,0.13274898710377883,0.36983683668969575,0.41298847343266804,0.9999999999999999,0.4,0.5,0.3333333333333333,0.5,0.0,False,True,482.7
0.3329513988350997,0.13399359161083602,0.3132441569895634,0.28535282541467527,0.33333333333333337,0.4,0.5,0.3333333333333333,0.0,0.3333333333333333,False,True,454.6
0.19115821636589328,0.14842570770330749,0.21284727326179625,0.22968793927466968,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.3333333333333333,0.0,0.0,False,False,336.5
0.2307839205576244,0.1128882768847814,0.29384095252094666,0.26061287601911726,0.33333333333333337,0.30000000000000004,0.5,0.3333333333333333,0.0,0.3333333333333333,False,False,369.5
0.2232407142175117,0.0785160077324365,0.22151991768337498,0.23446724768062976,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,363.2
0.11018810274038002,0.0597939782326616,0.1797736292811995,0.09446162496485805,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.0,False,False,269.1
0.245201947865941,0.07396128485554643,0.3570483610171983,0.3643519820073095,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,True,False,381.5
0.47674973742003246,0.2204538834308715,0.49272379832426866,0.5035141973573236,0.9999999999999999,0.5,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,False,True,574.3
0.4376014513510933,0.3515610518232132,0.3901220049977951,0.4239527691875176,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.0,0.0,False,False,541.7
0.1374009357395207,0.07316685644678653,0.1874173158900485,0.12819791959516447,0.0,0.20000000000000007,0.5,0.3333333333333333,0.0,0.0,False,False,291.8
0.09834813329513989,0.05132007520588936,0.2738497721593415,0.17064942367163338,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,259.3
0.19784207008498042,0.1077774541217594,0.21769807437895045,0.24964858026426767,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.0,False,False,342.1
0.18189630478372962,0.08375923523025183,0.28384536234014407,0.15912285633961204,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.0,False,False,328.8
0.44581304306311464,0.19031856579191272,0.3329413494046744,0.39696373348327246,0.0,0.20000000000000007,0.33333333333333337,0.0,0.5,0.6666666666666666,False,False,548.5
0.2717463954931729,0.09964780340544979,0.32206379538438923,0.3823446724768063,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,403.6
0.31480951016900605,0.1798056298493234,0.23357342348963694,0.19398369412426203,0.0,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,439.5
0.1500047741812279,0.07846304583851918,0.21328825518153754,0.21816137194264829,0.6666666666666666,0.4,0.33333333333333337,0.0,0.0,0.3333333333333333,False,True,302.3
0.22572328845602982,0.14265286126631888,0.2666470674702337,0.22800112454315435,0.33333333333333337,0.09999999999999998,0.33333333333333337,0.0,0.5,0.3333333333333333,False,True,365.3
0.19889238995512268,0.06355427270079178,0.2221078935763634,0.24964858026426767,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.0,False,False,343.0
0.2485438747254846,0.07835712205068454,0.3014846391297957,0.2859150969918471,0.33333333333333337,0.09999999999999998,0.16666666666666666,0.0,0.5,0.0,False,False,384.3
0.4932684044686336,0.14932605989990202,0.4808172864912538,0.5484959235310656,0.9999999999999999,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.5,0.3333333333333333,True,False,588.0
0.2755657404755084,0.16849826549797423,0.37968543289725126,0.3286477368569019,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.0,False,False,406.8
0.19402272510264493,0.09964780340544979,0.276201675731295,0.22940680348608378,0.33333333333333337,0.30000000000000004,0.16666666666666666,0.0,0.5,0.3333333333333333,False,False,338.9
0.25646901556383084,0.10947223472711384,0.31824195207996475,0.305875737981445,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,390.9
0.2723192972405233,0.14344728967507878,0.2914890489489931,0.2423390497610346,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,404.1
0.3858493268404468,0.33196515107380237,0.6189916213435248,0.5712679224065222,0.0,0.5,0.6666666666666666,0.0,0.5,0.3333333333333333,False,False,498.6
0.14198414971832332,0.0,0.32603263266206084,0.3744728703964015,0.6666666666666666,0.30000000000000004,0.5,0.0,1.0,0.3333333333333333,False,False,295.6
0.209300105031987,0.13526467706485185,0.16242834043804205,0.15518695529940962,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,351.6
0.1625131289983768,0.0828588830336573,0.21034837571659565,0.12341861118920439,0.0,0.09999999999999998,0.16666666666666666,0.0,0.5,0.3333333333333333,False,False,312.7
0.2656354435214361,0.09586102799036095,0.336910186682346,0.353106550463874,0.33333333333333337,0.30000000000000004,0.5,0.3333333333333333,0.0,0.3333333333333333,False,True,398.5
0.19344982335529456,0.09964780340544979,0.1785976774952227,0.1684003373629463,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,338.4
0.19535949584646237,0.09964780340544979,0.2165221225929737,0.19651391622153502,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,340.0
0.12431967917502149,0.09964780340544979,0.21093635160958402,0.18217599100365478,0.33333333333333337,0.09999999999999998,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,280.9
0.2522677360832617,0.12692317877287293,0.2313685138909305,0.3764408209165027,0.0,0.09999999999999998,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,387.4
0.2873102262961902,0.1014485077986389,0.33676319270909894,0.32555524318245715,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,False,False,416.6
0.3091759763200611,0.12935942589306995,0.3720417462884022,0.39302783244307,0.6666666666666666,0.5,0.5,0.0,0.5,0.3333333333333333,False,True,434.8
0.30860307457271074,0.3185657919127188,0.43980596795531385,0.3809389935338769,0.33333333333333337,0.20000000000000007,0.16666666666666666,0.0,0.5,0.3333333333333333,False,True,434.3
0.29924567936598867,0.09964780340544979,0.2732617962663531,0.32555524318245715,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.3333333333333333,0.0,0.0,True,False,426.5
0.2323116585505586,0.10616211635728096,0.2841393502866383,0.2721394433511386,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,370.8
0.2822495941945956,0.12612875036411303,0.3189769219462002,0.31037391059881925,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,412.4
0.1590757185142748,0.25654741413552945,0.12112303395560782,0.19089120044981728,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,False,False,309.8
0.21550654062828226,0.12363954134999869,0.22739967661325888,0.41467528816418325,0.0,0.4,0.5,0.0,0.5,0.6666666666666666,False,False,356.8
0.37238613577771407,0.2585334851574292,0.28237542260767307,0.3238684284509418,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,487.4
0.05165664088608804,0.03725869237083918,0.13361752168161106,0.13691312904132696,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.0,False,False,220.4
0.16747827747541297,0.1128088340439054,0.21490518888725563,0.12819791959516447,0.0,0.30000000000000004,0.33333333333333337,0.0,0.0,0.3333333333333333,False,False,316.8
0.34507781915401503,0.2242406588459603,0.2960458621196531,0.32949114422265957,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,True,464.7
0.48658455074954643,0.10753912559913142,0.4037924445097751,0.4992971605285353,0.6666666666666666,0.5,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,582.5
0.48228778764441893,0.17744882557000238,0.47346758782889903,0.45459657014337923,0.6666666666666666,0.4,0.5,0.0,0.5,0.0,False,True,578.9
0.20108851331996566,0.09964780340544979,0.20505659267970017,0.24065223502951927,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,344.8
0.7216652344122982,0.3882901252548791,0.7086579450242539,0.7950520101208884,0.9999999999999999,0.5,0.33333333333333337,0.6666666666666667,0.0,1.0,False,True,778.2
0.2410006683853719,0.14095808066096444,0.267088049389975,0.20185549620466686,0.0,0.4,0.5,0.0,0.5,0.3333333333333333,False,False,378.0
0.2997230974887807,0.13936922384344463,0.4023225047773042,0.4042732639865055,0.6666666666666666,0.4,0.5,0.3333333333333333,0.0,0.0,True,False,426.9
0.2834908813138547,0.20954373328390224,0.2209319417903866,0.21085184143941527,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,413.414
0.3234985200038193,0.16579720890819055,0.2997207114508305,0.31037391059881925,0.33333333333333337,0.4,0.5,0.0,0.5,0.3333333333333333,False,False,446.7
0.23097488780674116,0.13778036702592486,0.4140820226370719,0.2884453190891201,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,369.7
0.18390146089945578,0.13044514471837512,0.2497427605468176,0.1922968793927467,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,330.5
0.43053566313377256,0.14824034107459683,0.2613552844333382,0.24992971605285352,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.3333333333333333,0.5,0.0,False,True,535.8
0.19535949584646237,0.11024018218891507,0.2782595913567544,0.2249086308687096,0.33333333333333337,0.20000000000000007,0.33333333333333337,0.0,0.0,0.3333333333333333,False,True,340.0
0.20805881791272798,0.12345417472128803,0.29237101278847566,0.3019398369412426,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,True,False,350.6
0.27785734746490975,0.12612875036411303,0.3282375422607673,0.3517008715209446,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,408.7
0.3827938508545784,0.2282922437306358,0.5572541525797442,0.4110205229125668,0.0,0.8000000000000002,0.6666666666666666,0.6666666666666667,0.0,0.6666666666666666,False,False,496.1
0.2693593048792132,0.23478007573550833,0.25650448331618403,0.2400899634523475,0.33333333333333337,0.20000000000000007,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,False,True,401.6
0.4051370190012412,0.20573047692185473,0.40261649272379835,0.4593758785493393,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,514.7
0.26162513128998377,0.07854248867939517,0.22269586946935177,0.24515040764689344,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.5,0.3333333333333333,False,False,395.2
0.1283299914064738,0.0742790562190504,0.24753785094811115,0.20775934776497051,0.0,0.20000000000000007,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,False,False,284.2
0.20882268690919506,0.1308953208166724,0.26120829046009114,0.25527129603598536,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,False,False,351.2
0.42795760527069604,0.20864338108730768,0.36880787887696603,0.4239527691875176,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.0,0.3333333333333333,False,True,533.7
0.22486393583500433,0.07668882239228875,0.2553285315302073,0.2485240371099241,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,True,False,364.6
0.2048123746777428,0.08029023117866696,0.20799647214464206,0.22265954456002252,0.6666666666666666,0.20000000000000007,0.5,0.0,0.5,0.3333333333333333,False,False,347.9
0.20949107228110378,0.08640732992611816,0.23739526679406148,0.22265954456002252,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,351.8
0.2939940800152774,0.032545083812197124,0.4130530648243422,0.3193702558335676,0.0,0.30000000000000004,0.16666666666666666,0.0,0.5,0.3333333333333333,True,False,422.1
0.31500047741812276,0.10759208749304874,0.33558724092312214,0.3576047230812483,0.6666666666666666,0.4,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,439.6
0.05862694547885036,0.07316685644678653,0.09657504042334263,0.035704245150407654,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,False,False,226.2
0.4581304306311468,0.18748510446733577,0.48684403939438486,0.5704245150407647,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,False,False,558.8
0.2053852764250931,0.10494399279718244,0.1918271350874614,0.22547090244588136,0.6666666666666666,0.20000000000000007,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,348.4
0.1308125656449919,0.12287159388819746,0.18094958106717624,0.32330615687377,0.0,0.09999999999999998,0.33333333333333337,0.3333333333333333,0.0,0.0,False,False,286.3
0.4733123269359305,0.13605910547361175,0.40496839629575193,0.38515603036266516,0.6666666666666666,0.30000000000000004,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,False,False,571.4
0.22304974696839494,0.0982707941635993,0.29266500073496987,0.2395276918751757,0.33333333333333337,0.30000000000000004,0.16666666666666666,0.0,0.5,0.3333333333333333,False,False,363.1
0.5375728062637257,0.2770701480284935,0.43892400411583127,0.46218723643519816,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,True,624.9
0.3064069512078679,0.09943595582978049,0.2497427605468176,0.3536688220410458,0.0,0.09999999999999998,0.33333333333333337,0.0,0.0,0.3333333333333333,False,True,432.5
0.17559438556287596,0.09003521965945502,0.34146699985300605,0.23165588979477086,0.0,0.30000000000000004,0.5,0.0,0.0,0.0,False,False,323.6
0.23880454502052897,0.14445356565950798,0.2338674114361311,0.14843969637334836,0.0,0.09999999999999998,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,376.2
0.17416213119450016,0.1446654132351773,0.2297515801852124,0.2530222097272983,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.0,0.5,0.3333333333333333,False,False,322.4
0.11830421082784301,0.16712125625612373,0.2544465676907247,0.14028675850435762,0.0,0.20000000000000007,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,275.9
0.3080301728253604,0.12612875036411303,0.2585623989416434,0.32724205791397243,0.6666666666666666,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,False,False,433.8
0.18819822400458322,0.07756269364192464,0.3605762163751286,0.37278605566488615,0.6666666666666666,0.5,0.5,0.0,0.0,0.3333333333333333,False,False,334.1
0.4147808650816385,0.12739983581812886,0.33999706012053504,0.40202417767781834,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.5,0.6666666666666666,False,False,522.7
0.20662656354435213,0.1128882768847814,0.2960458621196531,0.2721394433511386,0.33333333333333337,0.20000000000000007,0.16666666666666666,0.0,0.5,0.3333333333333333,False,False,349.4
0.2772844457175594,0.1242750840770066,0.380861384683228,0.35816699465842,0.6666666666666666,0.5,0.5,0.0,0.5,0.3333333333333333,True,False,408.2
0.3896686718227824,0.2426449169822313,0.41878582978097895,0.5198200730953051,0.6666666666666666,0.30000000000000004,0.33333333333333337,0.3333333333333333,0.5,0.6666666666666666,False,True,501.8
0.33237849708774947,0.11725763313296084,0.43936498603557256,0.46668540905257244,0.6666666666666666,0.4,0.5,0.0,0.5,0.3333333333333333,False,False,454.1
